lrs,losses
1.227112889289856,0.5037207097211047
1.291536569595337,0.5037820497645024
1.3593425750732422,0.5038817411184798
1.430708408355713,0.5040284770032821
1.5058209896087646,0.5041715140175864
1.5848770141601562,0.5043118482715685
1.6680834293365479,0.5043947682917161
1.7556582689285278,0.504471053592974
1.8478307723999023,0.5045530712673815
1.9448423385620117,0.5046804027100789
2.0469470024108887,0.5048284237119872
2.154412269592285,0.5049770291902026
2.267519474029541,0.5051304104890358
2.3865647315979004,0.5052797168844017
2.511859893798828,0.5059439165603389
2.643733263015747,0.506373375243394
2.782529830932617,0.5066443492015075
2.9286134243011475,0.5067147222208799
3.082366466522217,0.5067915894486054
3.2441914081573486,0.5067712943161753
3.4145121574401855,0.5066799129170176
3.5937747955322266,0.506581891555716
3.7824487686157227,0.5066948088930816
3.9810283184051514,0.5068535792301923
4.190033435821533,0.507009500606243
4.410011291503906,0.5072270393694913
4.641538143157959,0.507465433539016
4.885220050811768,0.5077028411481118
5.141695499420166,0.5078862572116465
5.411635875701904,0.5080991826892236
5.695748329162598,0.5083214703592065
5.994776725769043,0.5086006833693353
6.30950403213501,0.5088809331008322
6.640754699707031,0.5091574557117653
6.989396095275879,0.5094820051977949
7.3563408851623535,0.5098419717592226
7.742550373077393,0.5101919122772497
8.149036407470703,0.5105649597108051
8.576863288879395,0.5120881926552114
9.027151107788086,0.5134298505383199
9.501078605651855,0.5144727680725215
9.999887466430664,0.5153838137219462
10.524884223937988,0.5164139932379327
11.07744312286377,0.5176353987037412
11.659011840820312,0.5187754325382723
12.271112442016602,0.5198137918155638
12.915349006652832,0.5209069518984702
13.59340763092041,0.5222226590647323
14.3070650100708,0.523725239710815
15.058189392089844,0.5251767861967408
